10.000660, 0.180291, 58.598336, 0.072855,58.851482
10.100670, 0.128592, 58.150215, 0.574626,58.853433
10.200680, 0.085827, 58.131551, 0.637779,58.855156
10.300690, 0.183782, 58.536735, 0.137249,58.857766
10.400700, 0.006743, 58.830212, 0.019774,58.856729
10.500710, 0.221437, 58.465801, 0.168392,58.855630
10.600720, 0.067476, 58.080069, 0.710464,58.858009
10.700730, 0.165426, 58.222870, 0.471253,58.859549
10.800740, 0.124434, 58.658692, 0.080744,58.863870
10.900750, 0.045682, 58.793201, 0.025290,58.864172
11.000760, 0.215349, 58.321985, 0.325783,58.863117
11.100770, 0.044008, 58.057087, 0.763090,58.864185
11.200780, 0.229119, 58.348163, 0.287640,58.864922
11.300790, 0.057398, 58.743617, 0.067204,58.868219
11.400800, 0.115893, 58.712138, 0.041895,58.869926
11.500810, 0.158688, 58.192373, 0.517772,58.868833
11.600820, 0.072063, 58.082085, 0.715748,58.869896
11.700830, 0.247371, 58.486477, 0.137716,58.871564
11.800840, 0.022501, 58.786365, 0.066143,58.875010
11.900850, 0.183275, 58.593951, 0.101550,58.878776
12.000860, 0.081788, 58.089202, 0.705980,58.876971
12.100870, 0.141068, 58.159050, 0.576612,58.876729
12.200880, 0.213400, 58.616317, 0.047549,58.877266
12.300890, 0.039157, 58.778733, 0.062650,58.880540
12.400900, 0.210606, 58.459253, 0.215786,58.885645
12.500910, 0.024151, 58.028274, 0.832819,58.885244
12.600920, 0.213512, 58.272240, 0.398787,58.884540
12.700930, 0.151295, 58.724967, 0.009599,58.885861
12.800940, 0.105327, 58.722236, 0.060922,58.888485
12.900950, 0.187308, 58.318969, 0.388087,58.894364
13.000960, 0.014039, 58.020730, 0.859303,58.894072
13.100970, 0.252183, 58.409601, 0.230051,58.891834
13.200980, 0.095589, 58.791493, 0.006216,58.893298
13.300990, 0.191509, 58.626461, 0.077774,58.895744
13.401000, 0.124820, 58.199283, 0.579205,58.903308
13.501010, 0.056912, 58.059554, 0.788209,58.904674
13.601020, 0.239590, 58.556793, 0.106157,58.902540
13.701030, 0.079179, 58.811329, 0.012814,58.903322
13.801040, 0.260842, 58.496708, 0.147926,58.905476
13.901050, 0.057857, 58.116038, 0.737801,58.911696
14.001060, 0.129930, 58.145267, 0.639167,58.914364
14.101070, 0.176695, 58.687353, 0.047626,58.911674
14.201080, 0.114777, 58.780268, 0.017654,58.912699
14.301090, 0.282493, 58.359172, 0.274009,58.915673
14.401100, 0.027963, 58.074323, 0.819952,58.922238
14.501110, 0.195313, 58.267082, 0.464953,58.927348
14.601120, 0.097240, 58.790635, 0.036807,58.924682
14.701130, 0.189898, 58.697925, 0.037012,58.924836
14.801140, 0.251151, 58.228236, 0.447335,58.926722
14.901150, 0.053951, 58.086551, 0.791460,58.931961
15.001160, 0.217181, 58.404494, 0.316551,58.938226
15.101170, 0.039239, 58.848203, 0.049796,58.937238
15.201180, 0.265396, 58.581431, 0.090343,58.937170
15.301190, 0.193100, 58.120810, 0.626479,58.940389
15.401200, 0.131696, 58.147189, 0.665601,58.944485
15.501210, 0.188758, 58.544447, 0.219049,58.952253
15.601220, 0.030091, 58.855089, 0.067191,58.952371
15.701230, 0.304777, 58.437662, 0.208590,58.951029
15.801240, 0.144142, 58.057976, 0.751516,58.953634
15.901250, 0.227558, 58.249211, 0.479900,58.956669
16.001260, 0.122847, 58.660104, 0.182896,58.965847
16.101270, 0.073205, 58.814379, 0.081140,58.968725
16.201280, 0.288744, 58.288316, 0.390940,58.968001
16.301290, 0.138937, 58.041736, 0.789331,58.970004
16.401300, 0.304499, 58.382052, 0.285866,58.972417
16.501310, 0.059151, 58.742110, 0.179303,58.980564
16.601320, 0.145335, 58.723472, 0.117154,58.985960
16.701330, 0.219967, 58.156646, 0.607768,58.984380
16.801340, 0.187663, 58.079598, 0.718868,58.986130
16.901350, 0.331394, 58.520962, 0.136167,58.988523
17.001360, 0.037187, 58.779188, 0.180966,58.997341
17.101370, 0.206713, 58.599875, 0.199975,59.006563
17.201380, 0.135679, 58.053740, 0.816281,59.005700
17.301390, 0.274394, 58.166450, 0.565348,59.006192
17.401400, 0.307943, 58.653544, 0.046186,59.007673
17.501410, 0.075508, 58.761703, 0.177589,59.014800
17.601420, 0.224118, 58.459816, 0.341839,59.025773
17.701430, 0.073320, 57.998203, 0.955009,59.026533
17.801440, 0.355269, 58.290163, 0.380721,59.026152
17.901450, 0.261005, 58.757212, 0.010969,59.029186
18.001460, 0.166509, 58.697426, 0.171655,59.035591
18.101470, 0.191467, 58.319823, 0.538253,59.049543
18.201480, 0.062322, 57.992083, 0.997443,59.051847
18.301490, 0.394883, 58.440230, 0.215136,59.050249
18.401500, 0.229181, 58.816628, 0.006655,59.052464
18.501510, 0.276075, 58.591053, 0.190409,59.057536
18.601520, 0.122689, 58.203839, 0.746172,59.072700
18.701530, 0.105635, 58.038283, 0.934218,59.078136
18.801540, 0.372196, 58.591557, 0.113090,59.076843
18.901550, 0.243944, 58.827989, 0.007557,59.079490
19.001560, 0.367457, 58.456774, 0.260128,59.084359
19.101570, 0.060422, 58.122060, 0.916307,59.098788
19.201580, 0.176906, 58.132683, 0.797981,59.107570
19.301590, 0.296061, 58.725928, 0.083437,59.105426
19.401600, 0.312676, 58.784501, 0.010840,59.108017
19.501610, 0.411153, 58.315571, 0.385799,59.112523
19.601620, 0.044649, 58.089460, 0.992920,59.127029
19.701630, 0.231553, 58.258157, 0.650445,59.140154
19.801640, 0.207958, 58.829502, 0.102444,59.139904
19.901650, 0.414396, 58.691585, 0.036074,59.142055
20.001660, 0.406934, 58.183778, 0.555385,59.146097
20.101670, 0.096444, 58.110300, 0.951075,59.157819
20.201680, 0.237923, 58.398639, 0.536796,59.173358
20.301690, 0.144571, 58.885904, 0.144913,59.175389
20.401700, 0.505521, 58.560886, 0.110581,59.176988
20.501710, 0.381178, 58.083148, 0.718086,59.182412
20.601720, 0.207848, 58.179939, 0.804772,59.192560
20.701730, 0.192305, 58.536780, 0.483249,59.212334
20.801740, 0.131924, 58.890196, 0.195714,59.217834
20.901750, 0.553710, 58.407279, 0.257990,59.218980
21.001760, 0.373694, 58.026326, 0.823356,59.223377
21.101770, 0.341184, 58.291143, 0.598662,59.230989
21.201780, 0.115844, 58.649908, 0.485964,59.251715
21.301790, 0.168654, 58.841890, 0.251599,59.262143
21.401800, 0.535797, 58.253132, 0.474849,59.263778
21.501810, 0.416536, 58.019922, 0.832399,59.268858
21.601820, 0.455998, 58.430106, 0.389511,59.275615
21.701830, 0.058300, 58.725504, 0.512785,59.296590
21.801840, 0.226804, 58.746106, 0.339933,59.312843
21.901850, 0.461368, 58.117087, 0.735679,59.314133
22.001860, 0.518036, 58.069968, 0.730652,59.318656
22.101870, 0.522638, 58.572455, 0.229162,59.324255
22.201880, 0.057089, 58.753147, 0.534820,59.345056
22.301890, 0.264321, 58.619201, 0.483925,59.367447
22.401900, 0.368991, 58.012539, 0.989984,59.371514
22.501910, 0.652193, 58.171425, 0.551973,59.375591
22.601920, 0.546301, 58.703175, 0.131668,59.381143
22.701930, 0.132433, 58.726236, 0.540591,59.399260
22.801940, 0.256939, 58.477262, 0.691994,59.426195
22.901950, 0.295289, 57.958542, 1.179117,59.432948
23.001960, 0.770680, 58.307709, 0.357763,59.436152
23.101970, 0.558387, 58.802009, 0.082563,59.442960
23.201980, 0.270252, 58.652083, 0.537171,59.459506
23.301990, 0.200853, 58.337613, 0.953884,59.492350
23.402000, 0.270117, 57.957558, 1.276260,59.503935
23.502010, 0.836210, 58.468272, 0.202688,59.507170
23.602020, 0.602298, 58.853708, 0.057773,59.513780
23.702030, 0.433022, 58.535439, 0.559103,59.527564
23.802040, 0.120467, 58.226771, 1.214162,59.561400
23.902050, 0.294583, 58.007991, 1.276598,59.579172
24.002060, 0.820204, 58.627205, 0.135486,59.582895
24.102070, 0.705480, 58.855166, 0.030544,59.591190
24.202080, 0.583459, 58.394146, 0.626623,59.604228
24.302090, 0.062624, 58.151052, 1.425498,59.639174
24.402100, 0.338769, 58.107965, 1.218022,59.664756
24.502110, 0.741087, 58.768187, 0.160436,59.669710
24.602120, 0.870256, 58.795322, 0.012857,59.678435
24.702130, 0.698158, 58.252600, 0.738799,59.689557
24.802140, 0.064424, 58.127142, 1.531786,59.723351
24.902150, 0.359196, 58.234153, 1.163206,59.756555
25.002160, 0.643782, 58.876236, 0.245732,59.765749
25.102170, 1.057024, 58.688736, 0.029534,59.775295
25.202180, 0.786178, 58.119762, 0.881023,59.786963
